pid,tid,d,d1,margin,moved,conf
23936,74838,1.343487155300874,1.2922385289381255,0.05124862636274852,True,False
23942,50706,0.4143477856226644,0.4143477856226644,0.5112718408764644,False,False
23944,623167,0.24237192035871968,0.24237192035871968,1.1372897450049888,False,False
23947,50206,1.1003358349141077,1.1003358349141077,0.2887249731159096,False,False
23951,50296,0.6193878746591228,0.6193878746591228,0.42928873691569636,False,False
23952,67259,0.7879339076195647,0.7879339076195647,0.47216342522972965,False,False
23953,50203,0.2564750120045567,0.2564750120045567,1.066286727937132,False,False
23954,50205,0.7918516215580238,0.7918516215580238,0.646057058479532,False,False
23955,50206,1.044434867642878,1.044434867642878,0.016427023722791922,False,False
23959,50211,1.0158660704368114,1.0158660704368114,0.5448217870592027,False,False
23962,605541,0.7744854816199154,0.7744854816199154,0.7972186282133755,False,False
23963,50992,0.47261509370171606,0.47261509370171606,0.9269321171024875,False,False
23966,50901,0.27972897613059133,0.27972897613059133,0.39463396687700214,False,False
23967,65937,1.0975731754217815,1.0975731754217815,0.4463838849453323,False,False
23968,50905,0.10763084025526402,0.10763084025526402,0.3741387436158939,False,True
23972,50904,0.31692193991054096,0.30836581084682346,0.0085561290637175,True,False
23979,50360,0.8658179449333449,0.8658179449333449,0.4487193061479041,False,False
23982,50393,1.2453995028111213,0.8643150406969689,0.33712165169980457,True,False
23983,52394,3.6055835483151406,3.6055835483151406,0.39371589564347387,False,False
23984,69098,1.4214646095505745,1.4214646095505745,0.10216965187840077,False,False
23985,50397,1.75374382766441,1.4181654416889693,0.15272103999199205,True,False
23987,628333,0.25844883643525934,0.25844883643525934,0.4692419998296657,False,False
23988,50030,0.31531557421244855,0.31531557421244855,0.5720630767884796,False,False
23991,50036,0.3827104774458647,0.3827104774458647,1.4105537868866547,False,False
24011,51154,1.1497127036889663,0.9643796751439445,0.05458350749778729,True,False
24013,622694,0.9169394026210058,0.9169394026210058,0.3844237870043856,False,False
24017,51143,1.431736485539954,1.41827651012215,0.013459975417803971,True,False
24020,65109,0.9859581020277132,0.9859581020277132,0.2238226575363117,False,False
24026,51058,0.06992652105011665,0.06992652105011665,0.8059325582298639,False,True
24027,51060,1.2218554357814067,1.2218554357814067,0.4403734492504707,False,False
24028,51097,0.14307722123493874,0.14307722123493874,1.0106113738415792,False,True
24036,66556,0.8214736867548241,0.8214736867548241,0.04420591946857966,False,False
24039,51586,0.31427021491888074,0.31427021491888074,1.2426831703137513,False,False
24043,575070,0.10100481656907391,0.10100481656907391,1.4284674242527433,False,True
24044,51526,0.5818615642683124,0.5818615642683124,0.19838441702635923,False,False
24045,54903,1.3228536996675884,1.3228536996675884,0.013633535616969228,False,False
24047,51546,0.6768381985585729,0.6768381985585729,0.6053468459197727,False,False
24048,67588,1.1269970275177688,1.1269970275177688,0.27628319508276755,False,False
24052,592499,0.2655745343740201,0.2655745343740201,0.9112462564825803,False,False
24053,521655,0.14018319243605804,0.14018319243605804,1.5052449963958456,False,True
24055,51897,0.63013650528922,0.63013650528922,0.7744174290457937,False,False
24056,51895,0.49606752221534417,0.49606752221534417,1.0838921739284961,False,False
24059,51809,0.17999179879540197,0.17999179879540197,1.4034033352573925,False,True
24064,51460,0.536620159302506,0.536620159302506,1.093178413558842,False,False
24065,50430,1.2304467433728163,1.2304467433728163,0.42883405836078525,False,False
24069,54645,2.233549759213216,2.233549759213216,0.06433777633434845,False,False
24076,51948,0.23389286545986732,0.23389286545986732,1.013950003072922,False,False
24078,51994,0.37671209912094455,0.37671209912094455,0.23625360831152026,False,False
24085,641149,0.11950766699284895,0.11950766699284895,1.401923735984831,False,True
24086,51359,0.30780663820509685,0.30780663820509685,0.6636317102036158,False,False
24088,51393,0.19906211246550232,0.19906211246550232,1.151172644254492,False,True
24089,51301,0.09275200220834184,0.09275200220834184,1.170326357699317,False,True
24094,53164,1.4147292896245278,1.2162951011627143,0.008412086504343552,True,False
24097,595001,0.24190766310406492,0.24190766310406492,0.6544313890656523,False,False
24099,51230,0.3124365170722777,0.3124365170722777,0.6898283072208832,False,False
24102,51294,1.193810519150567,1.193810519150567,0.20943369835041636,False,False
24104,51294,1.3848313978900895,1.3848313978900895,0.049289697190983306,False,False
24110,621141,0.10543405997829111,0.10543405997829111,1.5594497945592538,False,True
24112,50205,1.6104957570277627,1.6104957570277627,0.22818006294489313,False,False
24116,649963,1.078763488474388,1.078763488474388,0.03930309018737832,False,False
24118,51668,0.599331848400199,0.599331848400199,0.3907755797097796,False,False
24126,596043,0.9019861714852868,0.9019861714852868,0.26919163561588944,False,False
24131,61700,1.5748736072843763,1.5748736072843763,0.4754885368556896,False,False
24133,51761,0.34448193681664846,0.34448193681664846,1.0532086163880703,False,False
24135,69213,1.7596365758026626,1.7596365758026626,0.04276188087995414,False,False
24136,51713,0.34130786823687026,0.34130786823687026,0.9115842519009247,False,False
24147,543208,0.5348124050486168,0.5348124050486168,0.6154532151845066,False,False
24151,596043,0.48468396303564215,0.48468396303564215,0.49909023695258287,False,False
24154,52119,0.8122418882268332,0.8122418882268332,0.8218158318334212,False,False
24156,68159,1.3519611680997967,1.3519611680997967,0.38800518436582543,False,False
24157,592644,1.7431201875216402,1.7431201875216402,0.045756429631514495,False,False
24161,52119,1.554986594710779,1.554986594710779,0.1871608981237014,False,False
24164,592644,0.27038398624989235,0.27038398624989235,0.8710170000598781,False,False
24165,52809,1.1384625937691482,1.1384625937691482,0.33999610243844813,False,False
24166,52873,1.2518692393004995,1.2518692393004995,0.22880444851244564,False,False
24167,52809,1.3704889286019564,1.3704889286019564,0.3933789044094753,False,False
24170,52873,1.4361700584564874,1.4361700584564874,0.07483709455923249,False,False
24172,52867,1.88160798930562,1.4984957153595162,0.049626605827833625,True,False
24173,52809,1.0296097823532817,1.0296097823532817,0.14265805074387106,False,False
24178,52330,0.8320669534063283,0.8320669534063283,0.19639242870676998,False,False
24179,69204,1.2535425880175974,1.2535425880175974,0.618701722709486,False,False
24181,52391,0.9902796857988098,0.9902796857988098,1.1904812640824654,False,False
24185,52397,0.7786548340978519,0.7786548340978519,0.11183441805445815,False,False
24193,621169,0.2526050848338324,0.2526050848338324,1.271971449468838,False,False
24197,52994,0.5455478865613723,0.5455478865613723,0.6701053550992637,False,False
24198,52063,1.379948939336364,1.379948939336364,0.1814198418561035,False,False
24201,52902,0.9154522605466278,0.9154522605466278,0.6424830335698926,False,False
24202,52902,2.1214017715917057,2.1214017715917057,0.13765409443755017,False,False
24203,52902,1.1874195353664003,1.1874195353664003,0.4818587891030508,False,False
24205,52903,0.43260139941046816,0.43260139941046816,1.106698237667008,False,False
24209,52530,0.13640780821017634,0.13640780821017634,1.298164464470759,False,True
24211,52558,0.19143718029738277,0.19143718029738277,1.362319880287346,False,True
24213,54503,1.5181037084050146,1.5181037084050146,0.4667334374603993,False,False
24223,642098,0.1284672887748638,0.1284672887748638,1.28170312028517,False,True
24234,52206,0.4836271692210785,0.4836271692210785,0.5195850507169972,False,False
24237,476594,0.09933862499689015,0.09933862499689015,1.1584176365266468,False,True
24239,467100,0.18376913756670732,0.18376913756670732,1.253941978584499,False,True
24240,52701,0.17985601459454317,0.17985601459454317,0.8790059136081401,False,True
24241,52731,0.37241911082959545,0.37241911082959545,0.6471556080140474,False,False
24244,50711,1.78128695069742,1.78128695069742,0.4628459194631098,False,False
24246,52715,1.8116306902476578,1.4314969065090044,0.38013378373865336,True,False
24247,50711,1.5478294929888967,1.5478294929888967,0.1919397418734976,False,False
24248,606162,0.7076770460675823,0.7076770460675823,0.3306219312259251,False,False
24252,52060,0.18041927704808458,0.18041927704808458,1.004411886628589,False,True
24253,52063,1.443561889627082,1.443561889627082,0.03315873218375809,False,False
24258,52063,1.284303581125744,1.284303581125744,0.4262506722953514,False,False
24262,52394,2.5209759655922275,1.321499890845771,0.4550480325403494,True,False
24268,67640,1.651830443118985,1.651830443118985,0.18785165609140542,False,False
24271,657122,0.20019248866377098,0.20019248866377098,1.6429006640156973,False,False
24276,53469,0.6753143270768982,0.6753143270768982,0.6193821768367576,False,False
24277,52460,0.371898662307535,0.371898662307535,1.1886235590643928,False,False
24281,53469,1.3202200081100115,1.3202200081100115,0.1592812122875673,False,False
24283,544150,0.09493622980465127,0.09493622980465127,1.1857629558056264,False,True
24286,52641,0.8261441542043182,0.7978761609769425,0.02826799322737572,True,False
24293,65703,0.9875648398606516,0.9875648398606516,0.6194197713893568,False,False
24303,606162,0.2219702396175019,0.2219702396175019,0.8240772806056809,False,False
24305,570240,0.13127052583668902,0.13127052583668902,1.02781871935177,False,True
24311,50573,1.9404749551741312,1.5637204709700359,0.020524447660538403,True,False
24314,53919,0.4595250376945118,0.4595250376945118,0.08329008202479837,False,False
24317,53973,0.2110850716815037,0.1702791896567053,0.0408058820247984,True,False
24319,53996,0.14080542459744236,0.14080542459744236,0.7684574803365929,False,True
24327,607200,0.419886725234052,0.419886725234052,0.019252030486965666,False,False
24328,53259,0.10433781830545275,0.09598751722516262,0.008350301080290126,True,False
24329,53262,0.36429053579868753,0.36429053579868753,0.21121802318609084,False,False
24333,54503,1.5459733259692254,1.5459733259692254,0.3551978025495348,False,False
24338,50211,0.8351858254238375,0.8351858254238375,0.36678892812320696,False,False
24340,668766,0.11686320239676311,0.11686320239676311,0.6685026424645516,False,True
24343,53139,1.3735698817923718,1.3735698817923718,0.30439912681970993,False,False
24344,53139,0.1249037969828035,0.1249037969828035,0.6996687590632735,False,True
24349,51526,0.6747470727240813,0.6747470727240813,0.43118664338985757,False,False
24355,53754,0.10233399969020994,0.10233399969020994,0.9273893109806552,False,True
24358,572143,0.5501864404008129,0.5501864404008129,0.8434653835141136,False,False
24370,572143,0.11881925368173207,0.11881925368173207,1.1777492016959317,False,True
24373,53562,0.3175308217994917,0.3175308217994917,0.6630677010397732,False,False
24374,69507,0.8058930503294104,0.8058930503294104,0.11483949918071734,False,False
24377,53560,0.23600474680128727,0.23600474680128727,0.38211870253775815,False,False
24387,658431,0.26359742258004437,0.26359742258004437,0.13834404429908131,False,False
24388,641312,0.1654047510865818,0.1654047510865818,0.3769952499587539,False,True
24390,572143,1.7117859590892297,1.7117859590892297,0.005981402926101609,False,False
24394,54608,1.032212190121871,1.032212190121871,0.18376015317698302,False,False
24398,53312,0.7238572917847224,0.6954513266855907,0.028405965099131625,True,False
24399,53300,0.22500599622856457,0.22500599622856457,0.5737708327139778,False,False
24401,53301,0.2742060411674075,0.2742060411674075,0.08910391024301006,False,False
24410,642558,0.3034110898225475,0.3034110898225475,0.8882164851803116,False,False
24411,53455,0.15016261475207143,0.15016261475207143,1.0142005743948959,False,True
24412,53469,0.41118760441720237,0.41118760441720237,1.0285469381696766,False,False
24420,54404,0.9090723340319018,0.9090723340319018,0.2283425198728679,False,False
24423,642203,0.04113035019682507,0.04113035019682507,0.8419482259821945,False,True
24424,676641,0.3097150034540939,0.3097150034540939,0.9472685383025994,False,False
24425,53029,0.6566967171534952,0.6566967171534952,0.7635914544829074,False,False
24433,51110,2.2554363362249368,1.7766668615636958,0.3742534485114011,True,False
24434,53006,0.5741542360291698,0.5741542360291698,1.022329031048272,False,False
24444,53892,0.31438028660701567,0.31438028660701567,0.690132606989417,False,False
24447,53898,0.15120681007625686,0.15120681007625686,0.7398843098988279,False,True
24449,69803,0.5557741251562388,0.5557741251562388,0.7455742288978041,False,False
24450,69803,1.1350406604073513,1.1350406604073513,0.3291997874760604,False,False
24452,54803,1.0827062899979345,1.0827062899979345,0.21528349566697713,False,False
24463,532936,0.21524811299370078,0.21524811299370078,0.19717674391224355,False,False
24465,658792,0.2524146136379426,0.2524146136379426,1.2651920446022293,False,False
24469,54561,0.10155807997974003,0.10155807997974003,0.4172765428271937,False,True
24477,54503,1.0321655166776764,1.0321655166776764,0.3461576951945595,False,False
24478,54503,0.991047362177947,0.991047362177947,0.3037693559260253,False,False
24484,622694,0.7074343919954235,0.7074343919954235,0.12897351781991673,False,False
24485,54149,0.757020786127921,0.5700330452569051,0.1052669238790247,True,False
24486,683412,0.6811020857363432,0.6811020857363432,0.3173932861211676,False,False
24494,667498,0.12007439112862814,0.12007439112862814,0.9907088747334531,False,True
24498,66858,0.6217103013041603,0.6217103013041603,0.3307964041284108,False,False
24499,667498,0.7231552137776402,0.7231552137776402,0.4461840422783987,False,False
24502,54803,1.063286985408859,1.063286985408859,0.25983606853335783,False,False
24512,54900,0.07060997452076018,0.07060997452076018,0.5999912898838715,False,True
24515,54903,0.11584381840944799,0.11584381840944799,0.22937245974400203,False,True
24516,54904,0.716775256505401,0.35236932723988634,0.11144513512667231,True,False
24518,54903,0.770288106521732,0.770288106521732,0.2962816156918018,False,False
24525,54913,1.9596508028528368,0.5233276044046647,0.2962816156918019,True,False
24527,54263,0.07904936693588047,0.07904936693588047,0.24222558196158064,False,True
24535,50206,0.9244748010699613,0.9244748010699613,0.3344741356035932,False,False
24537,54404,0.1072181880369882,0.1072181880369882,1.2029338959115916,False,True
24540,660593,0.2039911447340316,0.2039911447340316,0.22038778362829523,False,False
24541,657756,0.7983549896148974,0.7983549896148974,0.14238039619269738,False,False
24552,50711,1.1334466927936586,1.1334466927936586,0.09685902700146576,False,False
24557,54807,1.2760167747885514,1.2760167747885514,0.07215512445938321,False,False
24559,640444,0.8153087623483353,0.8153087623483353,0.4108718799974207,False,False
24560,664942,0.6712618772203663,0.6712618772203663,0.40660637985848636,False,False
24564,54645,1.260018381814469,1.260018381814469,0.06386544089743085,False,False
24565,54645,0.7280569358685511,0.635666119127283,0.09239081674126814,True,False
24566,54608,0.09765989660637213,0.09765989660637213,1.0664204006572853,False,True
24568,54319,0.09874117401938301,0.09874117401938301,0.5335278801557761,False,True
24571,54362,0.0817806188514682,0.0817806188514682,0.40523533718751703,False,True
24573,54368,0.06500859236126633,0.06500859236126633,0.5250431948904662,False,True
24579,53301,0.38828927224015664,0.38828927224015664,0.4733721008980153,False,False
24580,54304,0.22835200479907264,0.22835200479907264,0.8945666902059146,False,False
24585,54503,0.7756116548061476,0.7756116548061476,0.7356901385900905,False,False
24591,66858,1.6279980608580864,1.6279980608580864,0.3140986803475263,False,False
24596,50430,0.9957893268852941,0.9957893268852941,0.044896251797622466,False,False
24597,54807,1.0689856971808147,1.0689856971808147,0.23087651190425307,False,False
24598,54404,1.2389799524383238,1.2389799524383238,0.01282852991992689,False,False
24602,54645,0.9156729286480725,0.9156729286480725,0.3298251976996891,False,False
24605,54807,1.1921524728379196,1.1921524728379196,0.3642085119042531,False,False
24607,54063,0.10953683515339936,0.10953683515339936,0.3180772157818583,False,True
24608,54064,0.08004818494679325,0.08004818494679325,0.524910504585767,False,True
24609,66858,1.1839769059358374,1.1839769059358374,0.2283856803475266,False,False
24618,54503,1.880045381194905,1.880045381194905,0.15655679939630662,False,False
24619,623454,0.32843403483620437,0.32843403483620437,0.4855185528342053,False,False
24621,54904,1.278091687517874,1.278091687517874,0.18616359606095267,False,False
24622,54843,0.16723902042728972,0.16723902042728972,0.1097741719733557,False,True
24623,642545,0.15845728521602842,0.15845728521602842,0.09258271198961682,False,False
24625,54608,0.9543327862782726,0.9543327862782726,0.19802387217955986,False,False
24626,680802,0.10867990852550441,0.10867990852550441,0.20868620573467206,False,True
24627,666364,0.28563258215704,0.27478987521787346,0.010842706939166558,True,False
24629,622694,0.2996298309219806,0.2996298309219806,0.05019263996680262,False,False
21279,72447,0.4425843882396598,0.4425843882396598,0.7548952397121715,False,False
21372,72523,0.570662706614681,0.570662706614681,1.0403588215137023,False,False
21558,74359,0.2734023968416337,0.2734023968416337,1.0908699699415931,False,False
21595,74630,0.299843938794919,0.299843938794919,0.4518550891726727,False,False
21622,74513,0.8686593559013485,0.8686593559013485,0.5597535970218521,False,False
21699,75138,0.07411971489273636,0.07411971489273636,0.9514182851856563,False,True
21754,75258,0.896691146452639,0.896691146452639,0.666788174932587,False,False
21795,76455,0.2331079874614766,0.2331079874614766,1.6216425124264346,False,False
21830,76858,0.18206173883899363,0.18206173883899363,0.7979972786462333,False,True
21874,76355,0.8560070034938554,0.8560070034938554,0.7566080856693556,False,False
21875,76329,0.39074544918450943,0.39074544918450943,1.441537602608134,False,False
21916,77446,0.3097652481335065,0.3097652481335065,0.6946392141150015,False,False
21955,77829,0.38325028608234407,0.38325028608234407,0.7624808832497718,False,False
21961,77637,0.43778632231794246,0.43778632231794246,1.4315661584172994,False,False
21991,78517,0.2630228384763471,0.2630228384763471,1.2228026138272725,False,False
22029,78366,0.06676382801377653,0.06676382801377653,1.3516871706582423,False,True
22110,76355,1.1973211286452718,1.1973211286452718,0.3790349891148743,False,False
22118,79847,0.3113674866269166,0.3113674866269166,0.9751226284552744,False,False
22131,79229,0.8125899489635586,0.8125899489635586,1.0998270600380127,False,False
22143,79358,0.6336922707955791,0.6336922707955791,0.9456263421204624,False,False
22156,64155,1.4055708253673402,1.4055708253673402,0.02681559704284231,False,False
22203,78366,2.1109909986177815,2.1109909986177815,0.40558807432961697,False,False
22220,60634,0.6542127638311515,0.6542127638311515,0.6335296848377312,False,False
22233,60757,0.4365831368513318,0.4365831368513318,1.0922950861217413,False,False
22250,60264,0.6928622521338087,0.6928622521338087,1.2705511155241314,False,False
22278,61145,0.6897504687360924,0.6897504687360924,0.6227939642972963,False,False
22280,61156,0.5313437522811999,0.5313437522811999,0.6930076348212226,False,False
22302,60337,1.001993120574624,1.001993120574624,0.5372573584219407,False,False
22311,61457,1.4591702236824857,1.4591702236824857,0.7850042548320659,False,False
22321,61329,0.3015219555621022,0.3015219555621022,1.1707603619283498,False,False
22335,61214,0.37782770627044737,0.37782770627044737,0.8384857082432247,False,False
22368,62146,0.7983736973636513,0.7782699919627186,0.020103705400932648,True,False
22524,60757,1.3224868772792266,1.3224868772792266,0.2913353679534192,False,False
22525,63248,0.2544698609305189,0.2544698609305189,1.4590547118054529,False,False
22541,63749,0.8979121740823612,0.8979121740823612,0.4911018954267139,False,False
22547,76650,0.3566280246337183,0.3566280246337183,0.8406723592536425,False,False
22551,64155,1.5540227593729352,1.5540227593729352,7.714188659924126e-05,False,False
22579,68362,2.0233686461744242,1.5585740595423716,0.46479458663205264,True,False
22595,62920,0.21595103724179632,0.21595103724179632,1.494121254100666,False,False
22617,63959,0.434618946632848,0.434618946632848,1.1864856693757206,False,False
22621,63960,0.1957355045497552,0.1957355045497552,1.1922217573942708,False,True
22622,63914,0.12586785201663409,0.12586785201663409,1.5305710879388372,False,True
22640,64155,0.6994976747358224,0.6994976747358224,0.8092925945981058,False,False
22666,64760,0.5088031866338852,0.5088031866338852,0.6614474626855157,False,False
22667,64596,0.2400242416036295,0.2400242416036295,1.6103394103871447,False,False
22703,548384,0.109223740952222,0.109223740952222,1.239024576421268,False,True
22717,65343,0.1468815698856576,0.1468815698856576,1.3127571997476097,False,True
22721,64017,0.25267064596754263,0.25267064596754263,1.6585380872728441,False,False
22731,65057,0.2550517237242252,0.2550517237242252,1.4513276365694185,False,False
22734,65058,0.6763084916125475,0.6763084916125475,1.3529810214032463,False,False
22782,65769,0.1597146659208596,0.1597146659208596,1.1631490982371848,False,True
22784,65696,0.8026060079610333,0.8026060079610333,0.9474595714569698,False,False
22795,69113,1.2088967706927498,1.2088967706927498,0.5967620802659777,False,False
22815,64155,1.005615786725176,1.005615786725176,0.9300798911802952,False,False
22922,64047,0.14793954915719593,0.14793954915719593,1.4681371454947503,False,True
22923,65509,1.1057532379584698,1.1057532379584698,0.5521633956108773,False,False
22926,66557,1.3726996060126955,1.3726996060126955,0.4521578875308576,False,False
22996,74857,0.3760996315123348,0.3760996315123348,1.3066607485101969,False,False
23035,65933,0.20980286426646716,0.20980286426646716,0.633927115010432,False,False
23092,63894,0.6031697334701129,0.6031697334701129,1.0804755637156727,False,False
23097,50563,2.35360230444652,1.711992339710651,0.37690934452360847,True,False
23107,64155,2.2128472162941177,2.2128472162941177,0.04572908253193919,False,False
23151,66064,1.120382457337493,1.0897252004273215,0.030657256910171515,True,False
23157,66047,0.49651162100824553,0.49651162100824553,0.9448579024723495,False,False
23158,66068,1.3457136643610772,1.3457136643610772,0.4063751995598801,False,False
23190,63492,0.8167413882509379,0.8167413882509379,0.5976516461691331,False,False
23206,66920,0.13640046094346386,0.13640046094346386,1.1581136040776547,False,True
23229,67143,1.018877854641409,1.018877854641409,0.32286710819591957,False,False
23258,67956,0.5666218377952337,0.5666218377952337,0.9645688216521451,False,False
23288,67391,0.23236442835485316,0.23236442835485316,1.2823098821007353,False,False
23289,64051,0.30031135993852376,0.30031135993852376,1.1623240534207429,False,False
23307,67603,0.12287829003691622,0.12287829003691622,1.2463022903628285,False,True
23312,67828,0.3050328150740771,0.3050328150740771,1.0647467922481848,False,False
23331,67711,1.1493296647264621,1.1493296647264621,0.29879477720959,False,False
23336,64760,0.9295399900359558,0.9295399900359558,0.06731215122926082,False,False
23352,68207,1.5787373254335173,1.5787373254335173,0.49875038772631974,False,False
23360,64464,0.8294328059669636,0.8294328059669636,0.8759325511639855,False,False
23484,68092,0.7959923676778067,0.7959923676778067,0.5136059073322692,False,False
23487,66068,1.2941207917938453,1.2501485598515254,0.04397223194231992,True,False
23488,68097,1.3859197433288788,1.3859197433288788,0.4500658251462837,False,False
23500,68659,0.7947241461656342,0.7947241461656342,0.697821320118367,False,False
23501,68639,0.37783067564374334,0.37783067564374334,1.256158186572115,False,False
23502,60634,1.5954491780543723,1.5954491780543723,0.28896823028343666,False,False
23518,68419,0.14138671837867012,0.14138671837867012,1.046533029596546,False,True
23519,65509,2.4649576107094044,2.4649576107094044,0.11669493704389788,False,False
23564,52204,1.1191000458580622,1.1191000458580622,0.2085532176845062,False,False
23567,68797,0.8422187634710837,0.8422187634710837,0.3733677480929606,False,False
23568,68703,0.25667594424482276,0.25667594424482276,0.8783719288472156,False,False
23590,68900,0.33460822999225054,0.33460822999225054,0.9146840318021818,False,False
23591,67122,0.7552202762641196,0.7552202762641196,0.6029745897982632,False,False
23599,68910,0.7662332948107808,0.7662332948107808,0.3201155937450668,False,False
23624,64155,1.7449193027021188,1.7449193027021188,0.06190359704284232,False,False
23627,62611,0.36971825230342087,0.36971825230342087,1.345093520606325,False,False
23638,61145,1.4659988096100243,1.4659988096100243,0.018768077598946276,False,False
23640,69104,0.8586316244011438,0.8586316244011438,1.241515340627928,False,False
23644,69113,1.057700271068592,1.057700271068592,0.21318509871414681,False,False
23650,69620,0.8551781334802102,0.8551781334802102,0.4840814163223526,False,False
23665,65665,0.3861755458625792,0.3861755458625792,1.208428805637622,False,False
23667,50604,0.8481728992479346,0.8481728992479346,0.9210419008793777,False,False
23690,63791,0.7209572459592749,0.7209572459592749,0.5917763256065373,False,False
23696,518445,0.22841060280454026,0.22841060280454026,0.6644740545991232,False,False
23727,52295,1.8756035527382684,1.8756035527382684,0.06784217022930283,False,False
23737,69205,0.6992421627507586,0.6992421627507586,0.8540804060058458,False,False
23745,518852,0.2872662252391921,0.2872662252391921,0.9499054523062472,False,False
23748,69399,0.8174036983994749,0.8174036983994749,0.3928026392555356,False,False
23761,69839,0.22786608083373025,0.22786608083373025,1.1090337018885037,False,False
23765,78366,1.7620964983505512,1.7620964983505512,0.2975822656526077,False,False
23777,61208,1.8334780135060877,1.5232146225165595,0.31026339098952826,True,False
23783,69047,0.2582558625932282,0.2582558625932282,1.1771740301353963,False,False
23785,64155,1.9025405376684112,1.9025405376684112,0.04572908253193897,False,False
23794,52149,1.7253666999131103,1.7253666999131103,0.29922831300593833,False,False
23843,543184,0.10384056561131544,0.10384056561131544,1.1702710244680095,False,True
23853,50157,0.32474656485684394,0.32474656485684394,1.085381484640368,False,False
23860,69839,1.7083252973649075,1.7083252973649075,0.3074458291624904,False,False
23870,50449,0.28572683361507667,0.28572683361507667,1.5085274280079197,False,False
23871,50464,0.29704882208233113,0.29704882208233113,0.9980866814502691,False,False
23874,64498,1.4780261830697308,1.4780261830697308,0.4438712418736468,False,False
23879,65844,1.7378849940115486,1.7378849940115486,0.12569595139262657,False,False
23885,79617,1.8774441216000826,1.7691600218723529,0.10828409972772968,True,False
23895,50596,1.203876336759732,1.203876336759732,0.43828482595435836,False,False
23903,50859,0.30445369655269483,0.30445369655269483,0.6732868381010018,False,False
23904,50812,1.645193238890773,1.3881062918857092,0.25708694700506385,True,False
23910,62595,1.6256784688791197,1.6256784688791197,0.33322540817188084,False,False
23921,52639,1.4163412064171714,1.4163412064171714,0.27208139178349944,False,False
23943,67711,1.6924519756394834,1.6924519756394834,0.4794687980358716,False,False
23950,52149,1.5295766456312856,1.5295766456312856,0.3353772329035243,False,False
23964,50995,0.28822918131437714,0.28822918131437714,0.9911341489626788,False,False
23977,50354,0.6547939981368324,0.6547939981368324,1.0265342474848747,False,False
24012,608650,1.1199806494791846,1.1199806494791846,0.6784874128964606,False,False
24015,52140,1.0426320503170887,1.0426320503170887,0.779709718735512,False,False
24018,69168,1.5921911945860465,1.0508640984842235,0.4133847335032821,True,False
24021,605498,0.10893559871149737,0.10893559871149737,1.587289645203471,False,True
24038,51516,0.0836866928411113,0.0836866928411113,1.1733361899140915,False,True
24042,51594,0.25171671386077665,0.25171671386077665,1.7194210896204356,False,False
24051,51867,1.2819749298907313,1.2819749298907313,0.4315121334243559,False,False
24063,51454,0.20154918818054696,0.20154918818054696,0.9295183472837469,False,False
24073,64464,1.024569038328135,1.024569038328135,0.9975983405420568,False,False
24084,52149,1.0763943031008083,1.0763943031008083,0.7982435960614189,False,False
24100,51264,0.30754786248607835,0.30754786248607835,0.3824473507356402,False,False
24105,51111,1.5497566837478496,1.5497566837478496,0.16362405938733082,False,False
24107,50109,2.252357442296801,2.252357442296801,0.10731353145072964,False,False
24109,664641,0.17428745906204224,0.17428745906204224,1.8264189981770071,False,True
24113,63749,1.9627716712913905,1.9627716712913905,0.3207458264539613,False,False
24115,51648,0.33492674874672435,0.33492674874672435,1.1827345530893734,False,False
24117,51665,0.6091156583135064,0.6091156583135064,0.9925528911832262,False,False
24129,51715,0.16611827307095373,0.16611827307095373,1.1420766050334983,False,True
24140,543001,0.11335264633080278,0.11335264633080278,1.5727957688793541,False,True
24146,543557,0.288706142886352,0.288706142886352,1.323594386367049,False,False
24152,623381,1.5692494343038814,1.5692494343038814,0.18373199015362096,False,False
24153,51111,1.3184194298151346,1.3184194298151346,0.21569702453147666,False,False
24168,64464,1.7715214903797454,1.7715214903797454,0.15350134227438894,False,False
24169,52868,1.19840760801368,1.19840760801368,0.30835053740976903,False,False
24183,52395,0.20991983081271415,0.20991983081271415,1.106026744793906,False,False
24184,54213,1.9427436071972948,1.9427436071972948,0.19974641018778527,False,False
24222,656212,0.16800424850837736,0.16800424850837736,1.4465344597246865,False,True
24224,52204,0.11601428706832445,0.11601428706832445,1.3732142893469184,False,True
24226,53298,1.337195013553905,1.337195013553905,0.35007187564473585,False,False
24229,52149,1.515107169548032,1.515107169548032,0.018381500169125875,False,False
24254,52140,2.174462053000741,2.174462053000741,0.25974315378703006,False,False
24259,64464,1.614047370347333,1.614047370347333,0.2987623694356827,False,False
24265,52639,0.6993833010152317,0.6993833010152317,0.2679618910055701,False,False
24267,53596,1.8859617331616023,1.8859617331616023,0.08220248654064832,False,False
24269,543594,0.34896594169127515,0.34896594169127515,1.0838717285053192,False,False
24300,605138,0.2862731687297208,0.2862731687297208,1.1756237337843212,False,False
24306,623381,0.8992389783298232,0.8894564196376691,0.009782558692154164,True,False
24307,596049,0.3484946140520707,0.3484946140520707,0.946611240030503,False,False
24310,663399,0.30864366939195675,0.30864366939195675,0.6041485732363161,False,False
24313,571616,0.1244762520184161,0.1244762520184161,1.2682664824820225,False,True
24334,53298,0.5037282666907205,0.5037282666907205,0.8587683731635777,False,False
24339,52295,0.6016115416574583,0.41598177268259007,0.18562976897486827,True,False
24346,52295,1.493060015548739,1.493060015548739,0.2188606045095387,False,False
